"Клиент ИмяФамилия (e-16292784), период 01.03.2023 - 27.06.2023"
"Всего";;"Ср.расход за день (руб.)";"Показы";"Клики";"Расход (руб.)";"Ср. позиция кликов";"Конверсии/Отправка формы «Детский Лагерь»";"Конверсии/Звонок Calltouch (М)";"Конверсии/Лагерь - заявка отправлена (страница спасибо) (М)";"Конверсии/Летний лагерь Академия лидеров небо";"Конверсии/Лагерь 2023";"Конверсии/Лагерь с проживанием"
"с 01.03.2023 по 27.06.2023";;11361,40;917727;12829;1170224,30;1,93;-;78;-;-;381;3

"Дата";"Кампания";"№ Кампании";"Группа";"№ Группы";"Тип устройства";"Показы";"Клики";"Расход (руб.)";"Ср. позиция кликов";"Конверсии/Отправка формы «Детский Лагерь»";"Конверсии/Звонок Calltouch (М)";"Конверсии/Лагерь - заявка отправлена (страница спасибо) (М)";"Конверсии/Летний лагерь Академия лидеров небо";"Конверсии/Лагерь 2023";"Конверсии/Лагерь с проживанием"
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь дневного пребывания для детей";5169208143;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь дневного пребывания москва";5169208147;"десктоп";18;1;282,23;3,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь дневного пребывания москва";5169208147;"мобильные";16;1;90,34;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь смена в москве";5169208159;"десктоп";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь смена в москве";5169208159;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагеря дневного пребывания в москве 2023";5169208164;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагеря дневного пребывания в москве 2023";5169208164;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летние лагеря в москве для школьников";5169208166;"десктоп";3;1;239,73;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летние лагеря в москве для школьников";5169208166;"мобильные";3;1;282,51;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний городской лагерь";5169208168;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний городской лагерь";5169208168;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний городской лагерь дневного пребывания";5169208175;"десктоп";2;1;120,08;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний городской лагерь москва";5169208178;"десктоп";8;1;70,63;3,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний городской лагерь москва";5169208178;"мобильные";14;3;824,11;1,33;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний городской лагерь юао";5169208186;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний лагерь 2023 москва";5169208194;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний лагерь в москве";5169208201;"десктоп";15;3;793,49;3,33;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний лагерь в москве";5169208201;"мобильные";17;2;363,38;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний лагерь для детей 2023 москва";5169208209;"десктоп";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний лагерь для детей 2023 москва";5169208209;"мобильные";4;2;676,85;1,50;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний лагерь юзао 2023";5169208224;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"москва лагерь для детей 2023";5169208230;"мобильные";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"спорт лагерь в москве";5169208234;"десктоп";10;1;144,28;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"спорт лагерь в москве";5169208234;"мобильные";12;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"спорт лагерь в москве";5169208234;"планшеты";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"спортивный лагерь москва";5169208242;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"хорошие лагеря в москве";5169208246;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"хорошие лагеря в москве";5169208246;"мобильные";6;1;31,19;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"городской лагерь";5169208837;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь";5169208847;"десктоп";9;1;225,78;3,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь";5169208847;"мобильные";21;1;37,73;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь 14 лет";5169208852;"мобильные";1;1;44,06;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь 2023";5169208853;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь 2023";5169208853;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь для детей";5169208873;"десктоп";76;2;253,97;2,50;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь для детей";5169208873;"мобильные";109;3;473,05;1,67;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь для детей";5169208873;"планшеты";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь на лето 2023";5169208892;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь недорого";5169208898;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь отдыха";5169208900;"десктоп";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский лагерь отдыха";5169208900;"мобильные";10;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский летний лагерь";5169208916;"десктоп";4;1;211,42;4,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский летний лагерь";5169208916;"мобильные";16;1;237,71;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский летний лагерь 2023";5169208917;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский спортивный лагерь";5169208922;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"детский творческий лагерь";5169208924;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь 2023";5169208941;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь 2023 год";5169208942;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь для детей";5169208951;"десктоп";43;1;113,22;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь для детей";5169208951;"мобильные";73;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь для детей 2023";5169208960;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь для детей 6 лет";5169208966;"мобильные";2;1;150,01;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь для детей на лето";5169208981;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь для детей на лето 2023 цены";5169208983;"десктоп";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь для детей на лето 2023 цены";5169208983;"мобильные";21;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь для детей смена";5169208988;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь для ребенка 8 лет";5169208995;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь июль 2023";5169209008;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь июль 2023";5169209008;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь на лето 2023";5169209019;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагерь цена";5169209029;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"лагеря для детей на лето 2023";5169209035;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь";5169209064;"десктоп";35;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь";5169209064;"мобильные";97;1;159,31;8,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь";5169209064;"планшеты";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для детей";5169209098;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для детей";5169209098;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для детей 2023";5169209103;"десктоп";10;1;31,97;5,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для детей 2023";5169209103;"мобильные";7;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для подростков";5169209120;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для подростков";5169209120;"планшеты";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для школьников";5169209125;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь для школьников 2023";5169209126;"десктоп";1;1;68,47;3,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"летний лагерь куркино";5169209134;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"московский лагерь для детей";5169209173;"мобильные";1;1;27,69;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"московский лагерь для детей 2023";5169209174;"мобильные";1;1;52,12;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"недорогой лагерь для детей";5169209178;"мобильные";1;1;41,07;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"спортивный лагерь";5169209201;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"спортивный лагерь для детей";5169209206;"мобильные";7;1;73,03;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"спортивный лагерь для детей на лето";5169209208;"десктоп";1;1;21,75;3,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ХЗ | 23";86013985;"спортивный лагерь для детей на лето 2023";5169209209;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Мастер | 23 – 3";86915847;"Лагерь в НЕБО | Мастер | 23 – 3";5183479218;"десктоп";10;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Мастер | 23 – 3";86915847;"Лагерь в НЕБО | Мастер | 23 – 3";5183479218;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Мастер | Покорители Олимпа | 23 – 4";87680985;"Лагерь в НЕБО | Мастер | Покорители Олимпа | 23 – 4";5193047823;"десктоп";7;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Мастер | Покорители Олимпа | 23 – 4";87680985;"Лагерь в НЕБО | Мастер | Покорители Олимпа | 23 – 4";5193047823;"мобильные";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Мастер | Покорители Олимпа | 23 – 5";87681265;"Лагерь в НЕБО | Мастер | Покорители Олимпа | 23 – 5";5193048688;"десктоп";10;1;0,00;3,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Мастер | Покорители Олимпа | 23 – 5";87681265;"Лагерь в НЕБО | Мастер | Покорители Олимпа | 23 – 5";5193048688;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Ретаргетинг | 23";88651116;https://zhara.nebojump.ru/professium;5209763014;"десктоп";353;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Ретаргетинг | 23";88651116;https://zhara.nebojump.ru/professium;5209763014;"мобильные";131;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Ретаргетинг | 23";88651116;https://zhara.nebojump.ru/professium;5209763014;"планшеты";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Ретаргетинг | 23";88651116;https://zhara.nebojump.ru/pokoriteli-olimpa;5209763015;"десктоп";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Ретаргетинг | 23";88651116;https://zhara.nebojump.ru/pokoriteli-olimpa;5209763015;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Ретаргетинг | 23";88651116;https://zhara.nebojump.ru/shou-talantov;5209763016;"десктоп";148;1;10,80;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Ретаргетинг | 23";88651116;https://zhara.nebojump.ru/shou-talantov;5209763016;"мобильные";138;1;7,84;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Ретаргетинг | 23";88651116;https://zhara.nebojump.ru/shou-talantov;5209763016;"планшеты";2;0;0,00;-;-;-;-;-;-;-
